InstanceID,ProtoSurveyID,SHELL_START_DATE,SHELL_START_TIME,SHELL_COUNTRY,SHELL_LANGUAGE,SHELL_RECORDING_CONFIRMATION,SHELL_GENDER,SHELL_AGE,SHELL_AGE.SHELL_AGE_Age,SHELL_AGE_RECODED,QCenter,TOI,Qplace,RQ1._1,RQ1._2,RQ1._3,RQ1._4,RQ1._4._C_4,RQ2,DEM1,DEM1._C_1,DEM1PostCode,DEM2,DEM3,DEM3._C_7,DEM4a,DEM4b,DEM5a,DEM5a._C_15,DEM5b,DEM6,QSEC,Q1._1,Q1._2,Q1._3,Q1._4,Q1._5,Q1._6,Q2,Q2._C_1,Q3._1,Q3._2,Q3._3,Q3._4,Q3._5,Q3._6,Q3._7,Q4Loop@_1.Q4,Q4Loop@_2.Q4,Q4Loop@_3.Q4,Q4Loop@_4.Q4,Q4Loop@_5.Q4,Q4Loop@_6.Q4,Q5Loop@_1.Q5,Q5Loop@_2.Q5,Q5Loop@_3.Q5,Q5Loop@_4.Q5,Q5Loop@_5.Q5,Q5Loop@_6.Q5,Q5Loop@_7.Q5,Q6Loop@_1.Q6._1,Q6Loop@_1.Q6._2,Q6Loop@_1.Q6._3,Q6Loop@_1.Q6._4,Q6Loop@_1.Q6._5,Q6Loop@_1.Q6._6,Q6Loop@_2.Q6._1,Q6Loop@_2.Q6._2,Q6Loop@_2.Q6._3,Q6Loop@_2.Q6._4,Q6Loop@_2.Q6._5,Q6Loop@_2.Q6._6,Q6Loop@_3.Q6._1,Q6Loop@_3.Q6._2,Q6Loop@_3.Q6._3,Q6Loop@_3.Q6._4,Q6Loop@_3.Q6._5,Q6Loop@_3.Q6._6,Q6Loop@_4.Q6._1,Q6Loop@_4.Q6._2,Q6Loop@_4.Q6._3,Q6Loop@_4.Q6._4,Q6Loop@_4.Q6._5,Q6Loop@_4.Q6._6,Q6Loop@_5.Q6._1,Q6Loop@_5.Q6._2,Q6Loop@_5.Q6._3,Q6Loop@_5.Q6._4,Q6Loop@_5.Q6._5,Q6Loop@_5.Q6._6,Q6Loop@_6.Q6._1,Q6Loop@_6.Q6._2,Q6Loop@_6.Q6._3,Q6Loop@_6.Q6._4,Q6Loop@_6.Q6._5,Q6Loop@_6.Q6._6,Q7Insert,Q7,Q8Loop@_1.Q8,Q8Loop@_2.Q8,Q8Loop@_3.Q8,Q8Loop@_4.Q8,Q8Loop@_5.Q8,Q8Loop@_6.Q8,Q8Loop@_7.Q8,Q8Loop@_8.Q8,Q9,D12,weight
41305,429,13691289600,13692035041,1,8,1,2,1,48,4,1,1,2,0,0,0,1,Insurance staff,2,1,48,4,2,2,,4,,17,,,15000,,0,0,0,0,1,0,1,Chhakka,0,0,1,0,0,0,0,4,2,1,4,2,1,4,4,4,4,2,2,3,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,2,1,1,1,1,2,1,2,1,4,2,0.912081
41306,429,13691289600,13692035839,1,8,1,1,1,22,1,1,1,2,0,0,0,1,Sheti,2,1,22,1,1,1,,9,,3,,,10000,,0,0,0,1,0,0,1,Gaye,0,0,0,0,1,0,0,1,1,4,1,1,1,1,1,4,4,4,4,4,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,4,1,2,2,1,1,1,1,4,2,1.003289
41307,429,13691289600,13692036458,1,8,1,1,1,46,4,1,1,2,0,0,0,1,Sheti,2,1,46,4,1,2,,6,,2,,,10000,,0,0,0,1,0,0,1,Chakka,1,0,0,0,0,0,0,1,4,4,4,1,1,1,4,1,1,1,1,2,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,1,1,2,2,4,2,0.90296
41330,429,13691289600,13692036983,1,5,1,1,1,25,2,5,1,1,0,0,0,1,Police department,2,1,25,1,1,5,,9,,4,,,50000,,0,0,0,0,0,1,1,Hijda,0,0,0,0,0,1,0,2,4,5,5,5,5,5,2,5,5,2,5,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,5,4,3,2,1,2,3,2,3,5,1,0.859962
41344,429,13691376000,13692018611,1,3,1,1,1,59,5,3,1,2,0,0,0,1,Civil line,2,1,59,4,1,2,,9,,3,,,10000,,0,0,0,1,0,0,1,Hizra,0,1,0,0,0,0,0,4,4,4,4,3,2,4,1,4,2,3,5,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,5,2,1,1,1,4,4,2,2,1.003289
41348,429,13691376000,13692018166,1,3,1,1,1,35,3,3,1,2,0,0,0,1,Sari,2,1,35,2,1,2,,4,,2,,,5000,,0,0,0,1,0,0,1,Meye lakra,0,0,0,1,0,0,0,4,5,2,1,1,4,5,1,1,3,2,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,2,1,2,2,1,1,1,1,2,1,2,1.146617
41357,429,13691376000,13692019224,1,3,1,1,1,33,2,3,1,2,0,0,0,1,Business,2,1,33,2,1,1,,6,,2,,,25000,,0,0,0,1,0,0,1,Hizra,0,0,0,0,0,0,1,4,4,1,4,4,4,1,2,1,2,5,2,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,5,4,1,2,4,4,5,1,5,5,2,1.146617
41366,429,13691376000,13692019591,1,5,1,1,1,22,1,5,1,2,0,0,0,1,Jin dal company,2,1,22,1,1,1,,5,,2,,,5000,,0,0,0,1,1,0,1,Chhaka,0,1,1,0,0,0,0,4,1,4,4,1,1,1,2,1,1,2,1,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,4,4,3,3,4,4,4,4,3,2,0.752467
41369,429,13691376000,13692020517,1,3,1,1,1,21,1,3,1,2,0,0,0,1,Business,2,1,21,1,1,1,,6,,3,,,20000,,0,0,0,0,1,0,1,Hizra,0,1,0,0,0,0,0,1,1,1,1,2,1,4,4,4,4,4,2,4,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,4,2,4,2,1.003289
41383,429,13691203200,13692021197,1,5,2,1,1,25,2,2,1,2,0,1,0,0,,2,1,25,1,1,1,,10,,4,,,1,,0,0,0,0,1,0,2,,0,0,0,0,0,1,0,2,2,1,5,2,1,5,5,5,5,5,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,2,2,1,1,2,5,2,2,2,2,0.802632
41384,429,13691376000,13692020670,1,5,1,1,1,48,4,5,1,2,0,0,0,1,Badhai,2,1,48,4,1,2,,4,,2,,,10000,,0,0,0,1,0,0,1,Chhaka,0,1,0,1,0,0,0,2,1,2,2,2,1,4,2,3,4,1,2,4,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,2,4,2,4,1,4,3,2,4,2,1,1.630345
41391,429,13691376000,13692021463,1,3,1,1,1,21,1,3,1,2,0,0,0,1,Business,2,1,21,1,1,1,,8,,13,,,10000,,0,0,0,1,0,0,1,Hizra,0,0,0,1,0,0,0,4,4,4,4,4,1,4,1,4,4,4,2,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,2,1,1,2,4,2,1,2,1.003289
41393,429,13691376000,13692021137,1,5,1,1,1,40,3,5,1,2,0,0,0,1,"Nirkar, sabunsaling",2,1,40,3,1,3,,1,,3,,,3000,,0,0,1,1,0,0,1,Chhaka,0,1,1,1,0,0,0,3,1,1,2,1,1,2,1,1,2,2,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,2,1,3,2,3,4,2,2,1,1.254112
41395,429,13691203200,13692022047,1,5,1,1,1,18,1,2,1,2,0,0,0,1,Service,2,1,18,1,1,1,,4,,2,,,3,,0,0,0,0,0,1,2,,0,0,0,0,0,1,0,1,1,2,2,5,2,5,5,5,5,5,5,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1,1,1,2,2,2,1,1,2,2,0.802632
41405,429,13691289600,13692032440,1,5,2,1,1,46,4,2,1,1,0,0,0,1,business man transport,2,1,46,4,1,2,,10,,6,,,70000,,0,0,0,1,0,0,1,chakka,1,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,1,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,3,2,3,3,3,2,3,2,2,2,1.433271
41406,429,13691376000,13692022194,1,5,1,1,1,50,4,5,1,2,0,0,0,1,Telailar,2,1,50,4,1,2,,7,,4,,,6000,,0,0,0,0,1,0,1,Hijada,0,1,0,1,0,0,0,1,1,2,2,1,2,4,2,4,4,2,4,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,4,4,1,2,4,2,3,4,2,1,1.630345
41408,429,13691376000,13692022471,1,3,1,1,1,44,3,3,1,2,0,0,0,1,Private,2,1,44,3,1,2,,5,,9,,,5000,,0,0,0,0,1,0,1,HIJRA,0,1,0,0,0,0,0,5,2,5,5,2,1,4,4,4,3,2,2,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,2,2,2,2,2,3,2,2,3,2,0.877878
41423,429,13691376000,13692022800,1,3,1,2,1,62,5,3,1,2,0,0,0,1,Box carbon buisness,2,1,62,4,2,2,,5,,15,House wife,,10000,,0,0,0,0,1,0,1,Hizra,0,0,0,0,1,0,0,1,4,2,2,1,1,4,5,4,4,1,5,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,5,5,2,1,2,2,2,2,2,1.128701
41424,429,13691203200,13692023296,1,5,1,1,1,36,3,2,1,2,0,0,0,1,Shop,2,1,36,3,1,2,,6,,4,,,4,,0,0,0,0,0,1,2,,0,0,0,0,0,1,0,1,1,1,2,2,1,1,1,2,1,2,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,1,1,2,2,1,2,1,2,2,1.289944
41425,429,13691376000,13692023491,1,3,1,1,1,19,1,3,1,2,0,0,0,1,Cobler,2,1,19,1,1,1,,8,,13,,,3000,,0,0,0,0,1,0,1,Hijra,0,0,0,0,0,0,1,4,2,3,3,2,2,3,2,3,2,2,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,2,2,2,2,2,3,2,2,5,3,2,1.003289
41428,429,13691376000,13692022711,1,5,1,2,1,35,3,5,1,2,0,0,0,1,Self Bussness,2,1,35,2,2,2,,9,,4,,,5000,,0,0,0,1,0,0,1,Kinnar,0,1,1,0,0,0,0,1,1,1,2,2,1,4,5,5,5,5,3,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,3,2,2,3,3,3,3,2,1,0.891813
41430,429,13691376000,13692024315,1,3,1,2,1,18,1,3,1,2,0,0,0,1,Private,2,1,18,1,2,2,,6,,14,,,12000,,0,0,1,0,0,0,1,Masi,0,0,0,0,1,0,0,3,2,3,5,1,2,3,3,4,3,3,2,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,2,3,2,2,4,2,5,2,2,2,1.337719
41435,429,13691376000,13692022869,1,5,1,2,1,30,2,5,1,2,0,0,0,1,Farmer,2,1,30,2,2,2,,6,,9,,,6000,,0,0,0,0,1,0,1,Chhaka,0,1,0,1,0,0,0,4,4,1,5,5,1,5,1,1,3,1,4,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,4,4,3,3,1,3,3,4,4,2,0.891813
41441,429,13691376000,13692023371,1,5,1,1,1,26,2,5,1,2,0,0,0,1,Assistent doctor,2,1,26,2,1,2,,7,,11,,,10000,,0,0,0,1,0,0,1,Chhaka,0,0,0,1,0,0,0,1,1,4,2,1,2,4,1,1,3,3,4,4,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,2,2,3,2,1,2,2,4,2,1,0.802632
41443,429,13691376000,13692022999,1,5,1,1,1,67,6,1,1,1,0,0,0,1,Is real Consulate,2,1,67,4,1,2,,7,,15,Retired,,50000,,0,1,0,0,0,0,2,,0,0,0,0,1,0,0,4,4,1,1,1,1,4,2,4,4,2,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,3,5,5,5,1,1,5,4,2,0.877878
41444,429,13691203200,13692024140,1,5,2,1,1,19,1,2,1,2,0,0,0,1,Helper,2,1,19,1,1,1,,6,,1,,,1,,0,0,0,0,0,1,2,,0,0,0,0,1,0,0,1,2,2,2,1,1,1,2,1,2,1,1,2,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,2,1,2,2,2,1,1,1,2,2,0.802632
41462,429,13691376000,13692024829,1,3,1,1,1,36,3,3,1,2,0,0,0,1,Shop,2,1,36,3,1,2,,4,,4,,,5000,,0,0,0,0,1,0,1,Hizra,0,0,0,1,0,0,0,1,4,1,1,1,1,2,1,4,4,1,1,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,4,1,1,1,1,4,4,5,2,4,2,0.877878
41463,429,13691289600,13692035165,1,5,2,1,1,35,3,2,1,1,0,0,0,1,senior officer reliance,2,1,35,2,1,2,,10,,12,,,50000,,0,0,0,0,0,1,2,,0,0,1,0,0,0,0,1,2,2,1,2,2,1,2,2,2,2,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,2,1,2,2,1,2,2,2,2,2,0.912081
41464,429,13691289600,13692036029,1,5,2,1,1,23,1,2,1,1,0,0,0,1,business man,2,1,23,1,1,1,,7,,13,,,70000,,0,0,0,0,0,1,2,,0,0,1,0,0,0,0,1,2,2,2,2,1,1,2,2,2,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,1,1,2,2,2,2,1,2,2,2,0.716635
41465,429,13691289600,13692036931,1,5,2,1,1,23,1,2,1,1,0,0,0,1,senior officer,2,1,23,1,1,1,,9,,13,,,60000,,0,0,0,1,0,0,2,,0,0,1,0,0,0,0,2,1,2,1,2,2,2,1,2,1,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,1,2,1,2,2,2,2,1,2,2,0.716635
41467,429,13691376000,13692025121,1,5,1,2,1,30,2,5,1,2,0,0,0,1,Pentar,2,1,30,2,2,2,,5,,15,Housewife,,5000,,0,0,0,1,0,0,1,Chhaka,0,0,0,1,0,0,0,2,4,1,2,2,1,4,1,2,2,3,3,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,2,1,1,2,2,3,2,3,1,0.891813
41469,429,13691376000,13692025451,1,3,1,1,1,27,2,3,1,2,0,0,0,1,Labour,2,1,27,2,1,1,,3,,2,,,2008,,0,0,0,0,1,0,2,,0,0,0,0,0,0,1,5,2,5,2,2,5,5,2,2,5,5,5,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,5,4,4,2,4,2,4,4,4,5,2,1.146617
41479,429,13691376000,13692024764,1,5,1,2,1,29,2,5,1,2,0,0,0,1,Police dipartment,2,1,29,2,2,2,,7,,15,Housewife,,10000,,0,0,0,1,0,0,1,Kinnar,0,1,1,1,0,0,0,2,2,4,2,2,1,4,4,4,4,5,1,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,3,1,1,1,1,1,4,1,1,1,0.891813
41484,429,13691376000,13692024480,1,5,1,1,1,19,1,5,1,2,0,0,0,1,Kirana store,2,1,19,1,1,1,,6,,4,,,7000,,0,0,0,0,0,1,1,Kinnr,1,0,0,0,0,0,0,5,2,1,1,1,1,1,3,1,4,1,5,5,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,2,1,4,1,2,4,5,1,2,0.752467
41501,429,13691203200,13692027352,1,5,1,1,1,25,2,2,1,2,0,0,0,1,Mobile   shop,2,1,25,1,1,1,,9,,4,,,15000,,0,0,0,0,0,1,1,Kinnar,0,0,0,0,0,0,1,1,4,1,1,1,1,4,2,4,1,1,4,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,2,1,1,1,2,2,4,5,2,0.802632
41520,429,13691376000,13692026438,1,3,1,1,1,46,4,3,1,2,0,0,0,1,Private,2,1,46,4,1,2,,4,,2,,,5500,,0,0,0,0,1,0,1,Hijra,0,0,0,1,0,0,0,2,4,4,2,2,2,4,2,4,3,3,3,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,2,2,2,2,4,4,2,2,3,2,1.003289
41521,429,13691376000,13692026246,1,3,1,1,1,48,4,3,1,2,0,0,0,1,Business,2,1,48,4,1,2,,5,,3,,,4000,,0,0,1,0,0,0,1,Hizra,0,0,0,1,0,0,0,1,1,4,1,2,2,2,1,2,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,3,1,2,4,1,2,1,4,4,4,2,1.003289
41527,429,13691376000,13692026602,1,5,1,1,1,26,2,5,1,2,0,0,0,1,Coaching class,2,1,26,2,1,1,,9,,8,,,30000,,0,0,0,0,1,0,1,Chhaka,1,0,0,0,0,0,0,1,2,1,1,1,1,4,2,4,4,2,4,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,4,4,4,4,4,4,1,1,4,2,1,0.802632
41528,429,13691376000,13692026654,1,5,1,2,1,24,1,5,1,2,0,0,0,1,Panter,2,1,24,1,2,2,,7,,15,Housewife,,10000,,0,0,0,1,0,0,1,Chhakka,0,1,1,1,0,0,0,1,4,1,4,2,3,4,1,1,2,2,4,3,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,2,3,1,1,2,2,2,4,3,2,2,1.128701
41530,429,13691376000,13692026502,1,5,1,2,1,22,1,5,1,2,0,0,0,1,School dipartment,2,1,22,1,2,1,,9,,14,,,10000,,0,0,0,1,0,0,1,Gay,0,0,1,0,0,0,0,1,1,1,1,4,1,4,4,4,4,2,4,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,4,1,2,1,1.128701
41541,429,13691376000,13692026254,1,8,1,1,1,63,5,1,1,1,0,0,0,1,Retired,2,1,63,4,1,2,,7,,15,Retired,,25000,,0,0,0,0,0,1,1,Napusang,0,0,1,0,0,0,0,4,4,4,3,1,4,4,1,4,3,1,1,4,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,2,1,1,1,1,1,1,1,5,2,0.877878
41543,429,13691376000,13692027654,1,3,1,1,1,21,1,3,1,2,0,0,0,1,Fermer,2,1,21,1,1,1,,9,,13,,,3000,,0,0,0,0,1,0,1,Hijra,0,0,1,0,0,0,0,2,1,2,2,2,4,2,2,2,4,2,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,2,1,4,2,2,2,2,2,2,3,2,1.003289
41544,429,13691376000,13692027529,1,3,1,2,1,30,2,3,1,2,0,0,0,1,Tailour,2,1,30,2,2,2,,6,,15,House wife,,2000,,0,0,0,1,1,0,1,"Hizra,kinnor",0,0,0,0,0,1,0,5,5,5,5,5,2,4,2,4,5,1,5,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,2,5,5,5,1,5,5,5,5,2,0.802632
41551,429,13691376000,13692027829,1,5,1,1,1,37,3,5,1,2,0,0,0,1,Farmer,2,1,37,3,1,2,,6,,9,,,6000,,0,0,0,0,0,1,1,Chhaka,1,0,0,0,0,0,0,1,1,1,4,1,1,4,4,4,1,1,4,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,4,1,1,1,4,4,1,3,2,1.254112
41552,429,13691289600,13692039980,1,5,2,1,1,35,3,2,1,1,0,0,0,1,senior officer,2,1,35,2,1,2,,10,,6,,,50000,,0,0,1,0,0,0,1,i dont know,0,0,1,0,0,0,0,2,2,1,2,1,2,2,3,3,2,2,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,2,2,3,3,2,2,3,3,2,2,0.912081
41575,429,13691376000,13692028877,1,3,1,1,1,32,2,3,2,2,0,0,0,1,Business,2,1,32,2,1,2,,6,,3,,,7000,,0,0,0,1,1,0,1,Hijra,0,0,0,1,0,0,0,2,3,3,2,2,2,2,3,3,3,3,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,2,2,2,3,2,2,2,3,2,3,2,1.146617
41579,429,13691376000,13692008258,1,5,2,2,1,26,2,2,1,1,0,0,0,1,business man,2,1,26,2,2,2,,10,,14,,,70000,,0,1,0,0,0,0,1,i dont know,0,0,1,0,0,0,0,1,2,2,2,2,1,1,2,2,2,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,2,2,1,2,2,1,2,1,2,2,0.752467
41580,429,13691376000,13692008760,1,5,2,1,1,45,4,2,1,1,0,0,0,1,senior officer,2,1,45,3,1,2,,10,,6,,,70000,,0,0,0,1,0,0,1,i dont know,0,0,1,0,0,0,0,1,1,2,2,2,2,1,2,2,1,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,2,1,2,2,2,2,1,3,2,1.337719
41581,429,13691376000,13692029080,1,3,1,2,1,46,4,3,1,2,0,0,0,1,Jesop,2,1,46,4,2,2,,10,,15,House wife,,15000,,0,0,0,1,0,0,1,Trance gender,1,0,0,0,0,0,0,5,4,5,5,5,1,4,1,4,4,1,1,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,4,4,2,4,1,4,2,2,2,1.128701
41589,429,13691376000,13692029371,1,5,1,1,1,20,1,5,1,2,0,0,0,1,Gasplant,2,1,20,1,1,1,,5,,5,,,10000,,0,0,0,0,0,1,1,Chhaka,0,0,0,0,0,1,0,1,5,5,4,2,1,1,5,5,5,1,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,5,2,1,1,4,2,2,1,1,5,2,0.752467
41600,429,13691376000,13692029941,1,3,1,1,1,36,3,3,1,2,0,0,0,1,Business,2,1,36,3,1,2,,7,,4,,,6000,,0,0,0,0,1,0,1,Hijra,0,0,0,0,0,1,0,5,2,5,2,2,5,2,2,5,2,2,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,2,3,2,2,3,3,2,2,5,2,0.877878
41605,429,13691376000,13692009266,1,5,2,2,1,27,2,2,1,1,0,0,0,1,business man,2,1,27,2,2,2,,9,,14,,,60000,,0,0,1,1,0,0,1,i dont know,0,0,1,0,0,0,0,2,1,2,2,1,2,1,1,2,2,2,1,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,2,1,2,2,2,1,2,2,3,2,0.752467
41607,429,13691376000,13692009553,1,5,2,1,1,31,2,2,1,1,0,0,0,1,business man,2,1,31,2,1,2,,10,,7,,,75000,,0,0,0,1,0,0,1,i dont know,0,0,1,0,0,0,0,1,2,2,1,2,2,1,1,2,1,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,2,1,2,2,2,2,1,2,2,2,0.912081
41609,429,13691203200,13692034260,1,5,2,1,1,18,1,2,1,2,0,0,0,1,Shop,2,1,18,1,1,1,,4,,2,,,10000,,0,0,0,0,0,1,1,Kinar,0,0,0,0,0,1,0,2,1,2,1,2,1,2,1,5,1,2,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,1,2,2,1,1,2,1,1,1,2,0.802632
